Id,kwh
68701,0.3178095
68761,0.34302816666666663
68471,0.2234635
68516,0.13685449999999996
68465,0.06352166666666663
68566,0.022077998684393994
68556,0.008353957609128645
68732,0.0069591956038575565
68735,0.006458981610650036
69093,0.007990128298871677
68781,0.002505038305442159
69035,0.0074926861665017
68901,0.06558383333333333
68773,0.16904800000000011
69068,0.28892633333333334
68818,0.3727799999999999
69033,0.36626716666666653
68872,0.39401669047619053
69072,0.4564936428571428
68841,0.38739000000000007
68819,0.45011850000000003
68806,0.2204953333333333
69051,0.12213166666666668
68802,0.05572042857142857
68860,0.044860871614479866
68918,0.046827153414258166
69026,0.0277493128868644
68961,0.010709648677377323
69292,0.01567385022447093
69193,0.004487463819837999
69155,0.014078429588667089
69297,0.053137833333333315
69279,0.19579100000000005
69192,0.2844258333333334
69124,0.386765
69334,0.3685319999999999
69250,0.37874554761904755
69282,0.4630673333333334
69361,0.3793971428571429
69397,0.25669749999999997
69257,0.18187916666666662
69357,0.12412224999999999
69414,0.059558333333333296
69276,0.018949713809002802
69230,0.0067655285805987885
69381,0.01006880590159441
69164,0.014651586552764691
69718,0.007507098299738759
69459,0.01315017237825545
69529,0.033841979151107385
69482,0.03602281114501657
69693,0.12067949999999998
69540,0.16501596031746033
69694,0.16175971428571428
69701,0.2655295
69632,0.30424800000000013
69692,0.3658531666666666
69703,0.40753195238095236
69730,0.3616303333333332
69686,0.28561083333333326
69449,0.15156216666666658
69584,0.07736849999999997
69541,0.00947528991947742
69532,0.040062193440684485
69476,0.02386245811146602
69601,0.011267210017268664
69955,0.004067475978754425
69774,0.008714418289081713
70000,0.03123955949479556
70009,0.03624589528741138
69882,0.11377533333333327
69944,0.22668466666666678
69927,0.37704600000000027
69917,0.30626657142857133
69839,0.3608636666666667
69932,0.3577903333333332
70021,0.31133049999999995
69885,0.23274316666666678
69873,0.23129083333333328
69995,0.14170083333333333
69970,0.056931
69894,0.017114913705216953
69855,0.014066413788810518
69969,0.015183552814776185
69881,0.014222518883060066
70191,0.007611936674336399
53211,0.03164052324617383
53562,0.04124113906314436
53379,0.05747131114501654
70091,0.20873483333333318
70040,0.3373793333333333
70043,0.3752606666666666
70080,0.48635392857142856
70208,0.4687372619047619
53720,0.4754458333333333
70134,0.4897991666666667
70166,0.5044684999999999
70198,0.3791908333333334
53080,0.1946973333333334
70099,0.06441566666666666
70209,0.050807871192102824
53446,0.04232399657891667
70137,0.010129425857886627
70149,0.009719430200030521
53886,0.01193569364562319
53797,0.010495901654988659
53792,0.010485809428244841
53911,0.05126664447834989
70330,0.2057506666666667
70311,0.3295633333333335
53860,0.48207399999999984
70328,0.5774279523809522
53897,0.5644433333333334
70284,0.4135844999999999
53922,0.4921601666666667
53878,0.40986023809523814
70332,0.3219984999999999
70333,0.19090550000000003
70402,0.07627202380952378
70346,0.009537008688082051
70324,0.007164496894080313
70337,0.0070083406010248255
53869,0.006557846156189928
70574,0.019065889276166002
70460,0.03395943233912452
70470,0.03371154899055531
70566,0.051782977811683215
70550,0.17593571428571436
54141,0.37938321428571414
70426,0.5155730000000002
70589,0.4805429166666669
54020,0.5691983333333334
70433,0.43166766666666667
54026,0.5149374999999999
54063,0.5091395000000001
70507,0.4114483333333333
70484,0.18459250000000005
70581,0.06275133333333333
54062,0.01863382653479266
70526,0.007174383639688934
54171,0.006488505691135863
54069,0.00601871577533664
70790,0.013699728134085057
70762,0.008493835279094485
70767,0.019287100843842123
70644,0.08932940476190471
70806,0.17955000000000002
70854,0.2824810952380952
54241,0.3954821666666665
70737,0.4201258333333333
54230,0.3927375
70847,0.41397421428571435
70807,0.38669466666666663
70850,0.36056843915343895
70638,0.3821526666666667
70830,0.17279016666666666
70786,0.07197127777777779
70746,0.020429983817512445
70611,0.006920989886723894
70765,0.03207342290902518
70798,0.034449939833695604
71012,0.009149347681919717
71002,0.010680885472640502
34223,0.04725217854870614
70900,0.09082023809523813
70898,0.20615766666666682
44241,0.33269240476190476
71020,0.5250656666666668
70980,0.5706180634920638
38452,0.4540003333333332
70998,0.5489259999999999
70950,0.5683076904761907
34186,0.4869581666666666
70936,0.33069738095238094
70906,0.20182105555555552
34181,0.08308985714285715
34348,0.012314550994367773
34168,0.007289639839953124
34156,0.006078538931838862
38448,0.006038931346531096
74701,0.009085864403123646
54391,0.01668068386020206
58968,0.02640478982449032
59947,0.09018383333333334
57648,0.16437737500000008
57658,0.27632749999999995
57326,0.347839
62565,0.3501091904761905
65176,0.31709199999999993
58313,0.43577791666666665
57657,0.27845699999999995
58639,0.37027149999999986
60619,0.2677966904761905
52169,0.16485921428571437
52880,0.07601450000000001
60614,0.012363973516544328
63874,0.007431567857038765
58308,0.015341621795856027
59293,0.015829960878589632
71166,0.010714570543388494
67138,0.011201020777905316
68107,0.013708143735379867
67465,0.0635463333333333
71195,0.11697566666666663
70414,0.15282983333333336
68771,0.18631683333333326
70416,0.22126516666666668
71101,0.30478783333333326
71194,0.31245600000000007
68108,0.35657200000000006
70599,0.15280828571428573
71108,0.08788299999999996
71082,0.12044666666666666
70036,0.05595057142857141
71126,0.011352096913337616
71044,0.006452469841406906
71029,0.028245022281164135
71165,0.00626980908900821
71386,0.005975049530221322
71384,0.011248937768103843
71332,0.02486367899958284
71387,0.05441844955097725
71293,0.10405199999999999
71463,0.15555275000000005
71261,0.16797750000000009
71453,0.1732273333333333
71312,0.1489335
71366,0.1431771428571428
71437,0.13143700000000003
71267,0.13707949999999997
71480,0.14401733333333333
71409,0.08404883333333336
71227,0.05033366666666664
71252,0.011115035818569662
71449,0.007158653338812323
71392,0.006138929386765424
71271,0.008431313287283927
71563,0.007730812501678848
71590,0.013486430736801837
71663,0.020625928450920598
71594,0.036204749999999994
71822,0.09647066666666669
71584,0.16620683333333328
71661,0.2349635
71719,0.2083531666666666
71597,0.23949647619047618
71692,0.26038533333333336
71668,0.24331476190476184
71851,0.21360999999999997
71708,0.17143699999999998
71853,0.10489249999999997
71816,0.0727635
71596,0.010003214999363939
71557,0.010818147897256783
71589,0.010814832059086614
71764,0.014954175314286887
71914,0.010725972776402389
71976,0.011527016492084607
71902,0.034085608410013075
71989,0.08124166666666671
71906,0.2071136666666667
71898,0.28176249999999986
71980,0.3879105000000001
72023,0.3169491666666668
71983,0.3721508333333333
72095,0.3942831666666667
71937,0.39819900000000014
72014,0.33478316666666663
71915,0.22670833333333326
71971,0.10337466666666667
72092,0.08722050000000003
72141,0.014221575505961377
71862,0.010930390968637205
72178,0.010889417589479953
72054,0.014448294172386357
72460,0.01168622377937475
72358,0.009239574524703581
72321,0.027141732513952254
72335,0.0818043333333333
72313,0.21074099999999998
72192,0.29564073809523805
72446,0.5153219999999997
72234,0.4634911507936507
72426,0.45382399999999995
72311,0.5586918333333333
72427,0.5502904999999996
72485,0.34591633333333344
72443,0.3561928333333333
72403,0.20888733333333342
72382,0.095856
72238,0.014231507739881166
72415,0.008109593655154712
72299,0.0035455826871136787
72186,0.005299807607463864
36836,0.00929387033484088
40204,0.014769661938955805
72520,0.02013160537091675
42138,0.07277683333333336
72522,0.18640200000000004
72589,0.25192092857142856
39085,0.28160016666666654
45560,0.27910883333333336
48694,0.3560955
39136,0.2942483571428572
40883,0.32882616666666686
72577,0.3011551666666668
35891,0.21375066666666664
36879,0.10532638095238095
44269,0.04317083333333332
36529,0.044160428565600436
48688,0.043445313617199596
37253,0.03995420948950604
37630,0.03193259586039884
43880,0.048519065391259296
72608,0.03849859030411205
72625,0.03392666614896096
46231,0.0847436666666667
48794,0.17789491666666674
34749,0.2991766666666667
72606,0.43919883333333326
72638,0.39704750000000016
39536,0.5095368333333333
42539,0.44500583333333316
74725,0.4540431666666666
41055,0.37062933333333314
39737,0.3845598333333334
72629,0.2004358571428573
41595,0.09058702380952387
44838,0.0159580471215722
47782,0.037545882934021835
40522,0.03852035087973398
46006,0.03538000485011225
44205,0.03125365975160452
38997,0.02669657011529534
35256,0.01935986627459772
41056,0.05144066666666665
35057,0.14092666666666667
44429,0.20819154761904757
45883,0.3181783333333333
44058,0.31405773809523807
46095,0.3189038452380952
72680,0.3615511666666666
72711,0.2601171666666666
36872,0.2634956666666667
34263,0.2644246666666667
45914,0.12617833333333336
46681,0.06023150000000002
42902,0.00752671451173981
40431,0.03988257498000134
41392,0.03320739744053149
72719,0.033778981987814094
48970,0.022473799404014304
37037,0.029144808880282005
46156,0.035116134777068424
38150,0.08199866666666666
42599,0.216308
40979,0.3043999166666666
72758,0.3757543333333334
72737,0.4395762142857143
41476,0.47200183333333356
44983,0.4209213333333333
46682,0.3008704999999999
45775,0.32318733333333327
35357,0.20201166666666662
37036,0.15127133333333329
37541,0.04067955555555554
72766,0.015912160455213126
72785,0.03681090131235003
37448,0.030455581360714416
45356,0.022851601452797066
44136,0.025423909417822865
43870,0.022630313226494888
42015,0.02068501841043842
43719,0.06517166666666663
39280,0.17515516666666675
72869,0.21236916666666658
72860,0.2257821666666667
47585,0.15986159523809515
72842,0.20563266666666652
42233,0.2829753333333333
35407,0.23868083333333334
34730,0.16540033333333337
72815,0.16264800000000001
45507,0.11229566666666665
44984,0.057144000000000014
72831,0.01625936606461863
47729,0.00434980832013242
72849,0.004506878370171613
48251,0.00855819341796357
45895,0.03015423442715169
72891,0.02451887026659096
43323,0.027952938204278074
42139,0.10062666666666667
72924,0.20232683333333332
45427,0.2673880000000002
41553,0.43939199999999995
39879,0.4573016666666666
39464,0.3915691666666666
46683,0.5486566666666667
39793,0.3979845
46524,0.51684825
44158,0.3403002222222222
72921,0.18879366666666672
46592,0.07897900000000002
41993,0.014230786382788511
38637,0.03756088014436377
40534,0.027718065557884884
40243,0.024824383202684538
35568,0.009468629934233551
35464,0.01454086283986862
43834,0.026247777260072068
72969,0.09489366666666667
42140,0.23838916666666662
35821,0.3675551666666667
35408,0.42845474999999994
44913,0.37483583333333337
40545,0.3930754523809523
47053,0.31245650000000014
72993,0.3070809999999999
36301,0.12773900000000005
47539,0.2087848333333333
73023,0.11351816666666663
72976,0.038623833333333295
43300,0.028794777602080233
35991,0.034638395878520606
38003,0.03289349826049479
73017,0.026506484091298643
43301,0.03262097152672829
73078,0.0335163743189965
73098,0.03190750836014122
45437,0.074947
38704,0.20310633333333317
36536,0.37369083333333336
36466,0.41508499999999976
35203,0.4008283333333331
39880,0.3882545952380953
42407,0.39489966666666676
43366,0.32214359523809527
41528,0.24068216666666659
44938,0.21744266666666662
48880,0.14397
35176,0.049112166666666665
73033,0.03923636179773675
73077,0.046476066067039606
41509,0.03537313879604956
36333,0.03579602167844213
35455,0.029668096389189956
47232,0.02859842901319861
40475,0.024843852255427908
39768,0.06705766666666667
73152,0.11925233333333336
38459,0.19201183333333333
46633,0.3296206666666667
43249,0.27422249999999987
35893,0.19972
73148,0.248635761904762
40608,0.26991500000000007
36880,0.2966421666666667
42681,0.15215816666666668
40319,0.11362564285714286
41596,0.04142390909090908
73150,0.03265683096922038
43202,0.03496059859608235
40721,0.035178124742024794
45932,0.0306697460610813
46726,0.020710025752472935
47296,0.02681130786151006
73184,0.028082554275629938
73232,0.08867200000000003
39232,0.197731
39702,0.22010100000000005
37587,0.3074193333333332
48660,0.21551833333333328
37772,0.3334844523809523
48339,0.20625049999999984
73191,0.1680303333333333
37449,0.1886878333333333
73223,0.107214
41004,0.07609261904761908
74747,0.04371297557997555
40425,0.043233550806695796
41978,0.03379800767173289
46684,0.03302972520394585
35699,0.02629524090034354
46173,0.027428907736143246
48237,0.0329482473020687
43427,0.0471308596165739
37352,0.09595083333333337
40379,0.23794595238095234
36568,0.35673866666666676
45884,0.41785033333333355
41950,0.5026066666666668
45241,0.4239631666666666
73282,0.4559122857142859
38151,0.397615976190476
73276,0.2752389761904761
37366,0.16916083333333332
39174,0.12333833333333333
35894,0.053310663934426225
40980,0.03820343618205856
43934,0.03524485397999406
48259,0.030030183188562553
34693,0.02312357306815632
73357,0.031610926532596284
73380,0.030608246342484432
41472,0.02492132164810736
34577,0.08797116666666666
73321,0.21519399999999994
73354,0.2367765000000001
73358,0.3217096666666667
46096,0.38895338095238097
43535,0.35316166666666676
74755,0.37877533333333324
73377,0.2655785000000001
48576,0.2578991666666666
41697,0.25091966666666665
40988,0.1789603333333333
42767,0.07786166666666666
41375,0.017261659882286687
73375,0.03762318479818577
37542,0.021938408483177588
44372,0.02587966534416903
36295,0.032391532173088676
37406,0.0378686568484272
40372,0.012452066529703827
37223,0.054729142857142844
73433,0.13606304166666666
73412,0.1775
40230,0.15684183333333335
73439,0.2336020833333333
73427,0.2960008333333334
37368,0.2774903333333334
41005,0.5037495357142856
47233,0.33040183333333345
42923,0.2503178095238096
36467,0.12989664285714292
37224,0.08806250000000004
73424,0.013104126642771798
46097,0.028158916344104015
38762,0.029712814536557833
43324,0.02437368117279838
38821,0.0311869028002686
44193,0.03681884805717134
39794,0.025768403481979146
44501,0.11504307142857144
46047,0.19687116666666654
73491,0.2577516666666666
73507,0.3676653333333334
73486,0.34508555555555537
47066,0.3149220952380952
73468,0.39247102380952364
43788,0.40348295238095244
73522,0.2541246666666665
43080,0.18401299999999998
39281,0.13380899999999996
44271,0.06863683333333331
41057,0.018560859271307073
38227,0.036230866065882994
35983,0.024796600315057264
39623,0.02908755083926194
38273,0.04285109511380927
47783,0.04042588911589631
43203,0.03824183042812374
73609,0.05734793444650589
42593,0.15666999999999998
42519,0.19032286507936505
41430,0.2160235000000001
73612,0.15990059523809516
48805,0.16966183333333335
37038,0.17147349999999992
40479,0.14993866666666664
42535,0.11963804761904769
34878,0.11467133333333333
73569,0.10174964285714283
48287,0.054796000000000004
48032,0.049793001841480215
46850,0.04201160589165162
35939,0.037261426597305275
40523,0.02934756053338906
40260,0.030069674263130272
41668,0.028620535057682663
73700,0.02720854750893384
35190,0.09904383333333332
41939,0.16330650000000005
38541,0.3587161666666666
73667,0.28409509523809523
35017,0.30487083333333337
37039,0.3229266666666667
43712,0.31590783333333333
73630,0.256973
73646,0.1945171666666666
41766,0.15586250000000007
42972,0.14614666666666673
73619,0.0875508333333333
48194,0.049407244922341664
40354,0.04111893483609084
43308,0.035136087057795785
73642,0.03257811867471254
38542,0.028616524993154133
73790,0.032653538990363384
73748,0.04522111111111109
39881,0.09524566666666665
42294,0.20907450000000008
41367,0.2726691666666667
73779,0.3655230000000001
73722,0.4762026666666667
73750,0.36813433333333356
45982,0.36677283333333327
36547,0.26154990476190465
40206,0.3188515000000001
39208,0.2982208333333334
44106,0.15266799999999997
46738,0.05918033333333332
41427,0.042389597181873004
43579,0.028474000316560076
73701,0.021533886416525337
73747,0.02548876635224279
41669,0.030014337633331774
73801,0.043752124209493475
74782,0.027500714175600505
37550,0.06054392857142856
40063,0.15116337500000002
43892,0.19753266666666666
73804,0.1944520952380953
73814,0.1926675
73825,0.19635400000000003
48221,0.22149266666666662
36892,0.24673366666666677
73806,0.1685478333333333
73810,0.13402816666666667
39399,0.11716030952380951
43694,0.044605833333333324
34727,0.04226713418618369
45039,0.03441493703513929
46532,0.02691029242149896
38320,0.029653392001465773
40400,0.025976585230333256
35555,0.01946370180840419
36993,0.034999173151824874
73958,0.08505083333333335
73923,0.218457
73913,0.3387233333333333
35792,0.3401216666666666
38712,0.4015741666666668
73914,0.42683783333333347
73940,0.3281319999999999
73942,0.22608733333333333
73928,0.17548509523809522
73916,0.13549483333333334
46685,0.09162849999999999
36468,0.052418242424242416
43550,0.04398575071225068
40053,0.03352268756295525
44373,0.028292600103774972
39835,0.05039772185182216
46686,0.022222825531182405
35301,0.03157706342847656
41699,0.03980277307899019
46555,0.08349483333333335
35238,0.1839045416666666
43129,0.2911356666666667
48176,0.2814986666666668
74034,0.31782675
38713,0.2960142142857143
35411,0.35779249999999996
35940,0.33341116666666665
45863,0.24261450000000004
47074,0.20851309523809516
38228,0.12333299999999997
73994,0.06400923809523809
74001,0.04150939510549184
45836,0.035069723225377644
46010,0.028706565816144516
43648,0.02638909409393093
43318,0.02772608738786754
48775,0.03163521454332829
41058,0.02583643236718337
34739,0.06759416666666668
74094,0.15279700000000004
36822,0.26934599999999986
48964,0.3311546666666667
38313,0.3949125000000002
40329,0.3396800000000001
40480,0.34444083333333336
38673,0.24459266666666665
34836,0.2346921666666667
42506,0.1742736666666667
39282,0.12466833333333334
74107,0.07521216666666669
40975,0.04675556281165957
39100,0.03375003485899182
37651,0.028210655861749482
46098,0.004713567816051138
41394,0.00634249404042144
74178,0.025297135233328615
36252,0.02579661851436952
74221,0.08961850000000002
74203,0.22937283333333325
39696,0.3625029999999998
48507,0.4707471666666669
35735,0.30995228571428574
47353,0.31757841666666675
40255,0.3225456666666667
35896,0.25921333333333335
74177,0.2216734999999999
74132,0.22384533333333315
39144,0.16588083333333334
43566,0.058932190476190464
46436,0.04521745109004786
45165,0.032082842060307384
43704,0.029917734333695604
47566,0.02903503278100655
38523,0.027627930485904898
43641,0.038387158618354816
74257,0.02428509903385004
39721,0.0520155
40481,0.1111276666666667
39478,0.20749344444444437
36328,0.18336102380952377
38052,0.1598058333333333
36954,0.22564900000000013
74244,0.28663661904761906
74270,0.30679083333333335
37924,0.16405325000000004
47731,0.13693983333333334
42974,0.14178883333333336
74247,0.08298790476190473
35772,0.04494707825567503
74277,0.029820935696745113
74294,0.027419644261370793
44293,0.028625568043418263
37501,0.022889102274599483
39798,0.02985048621355159
38152,0.023832465748760745
74328,0.08216369047619049
74323,0.12300764285714286
47114,0.20777583333333335
48881,0.21347950000000004
74326,0.35324550000000016
45398,0.23555650000000003
74322,0.23368633333333325
36844,0.29049566666666676
74360,0.236276
36874,0.16666566666666668
43687,0.17262807142857145
74372,0.08846671428571427
74377,0.025469890083632003
43790,0.03796243592124505
40958,0.046528884962490545
37442,0.035825646354113255
43136,0.02522296341771776
74480,0.03180588790307324
74471,0.03550484810170191
74434,0.05232166666666664
34824,0.06742363492063491
43033,0.105828
48997,0.1471709841269841
74416,0.17385416666666667
40162,0.258602619047619
37925,0.17891257142857137
74403,0.3400586666666667
37774,0.3132661666666667
42536,0.17735449999999997
74479,0.13135133333333326
38007,0.09375399999999999
46099,0.020540723416965338
39339,0.03226466931388285
41136,0.03719625578015453
74426,0.02768845388571093
74559,0.033378794390120474
47297,0.031063449510754612
74554,0.03070037263801804
74488,0.06383772222222223
47784,0.12469900000000005
39522,0.200268
42989,0.19641283333333331
35173,0.2509188333333334
74507,0.25454583333333336
34825,0.23738016666666667
74499,0.1599875238095238
42737,0.1302196666666666
42143,0.11043253571428568
46100,0.11613150000000004
47785,0.07177683333333335
43250,0.020089890083632014
41108,0.03944371958843471
48676,0.036764918911526515
74547,0.033837395791731305
74662,0.03126302661907412
37590,0.02863569694958279
48716,0.03320979031016424
43688,0.08243505555555554
45726,0.14071133333333333
36367,0.24737680952380964
42634,0.26798040476190477
74610,0.3843410000000001
41007,0.47818733333333346
74624,0.4398188333333334
74654,0.4530668333333331
74657,0.4759011666666666
74639,0.32886633333333315
45561,0.24648533333333325
74643,0.08763700000000003
74661,0.024499215821812585
48187,0.04524475034630337
74594,0.030616288442735964
37589,0.03356897580424581
37520,0.035972240382123384
40268,0.04000863624940587
37363,0.03348722011641256
47231,0.09584895890410959
44821,0.18553905555555567
35405,0.34158523188405804
74675,0.39397652380952386
43833,0.40818133333333345
38002,0.45326124242424265
34332,0.42466633333333337
34503,0.5184985757575756
46632,0.44515157575757575
38571,0.20192942857142845
43003,0.17492305263157895
47230,0.10194399999999999
34422,0.03908054352278544
48337,0.0414851928103013
47293,0.04550200977941476
39002,0.02975937139552531
35254,0.0348487348529346
34363,0.037624765572979446
35170,0.039193608989480426
34624,0.04362512991792075
34805,0.05624886155979188
35481,0.15002066666666672
34208,0.17306249999999998
35461,0.13168483333333336
34776,0.1977683333333334
34791,0.12643666666666664
34651,0.16470083333333327
35046,0.1212745
35397,0.09972616666666666
35406,0.050820992063492054
35280,0.04204443437878288
34492,0.0426595004925135
34439,0.005390864445416747
35391,0.007530684762254911
34438,0.00808377611678956
36520,0.007275522228774719
40668,0.014611795764799256
34179,0.020678363299857217
45077,0.021568922651306943
36385,0.07336112048192771
36173,0.18892833333333328
38429,0.24502366666666656
35588,0.159685
35675,0.2093306666666667
35943,0.2316176666666667
36247,0.18256416666666658
34587,0.13170040740740735
36294,0.09873050000000001
36339,0.041423819920132256
35602,0.04165908475662488
36164,0.017084978657641563
36248,0.012520874213018061
36527,0.011709857025603343
38437,0.012282839139763815
37527,0.008915512256696538
36834,0.008915926850933568
37384,0.014688765608959155
37034,0.029785932750813312
37066,0.04791658823529411
37105,0.1524466666666667
37521,0.10747449999999996
37535,0.1758441666666667
36950,0.16242383333333332
46922,0.22287028070175446
37347,0.22146200000000008
37325,0.1876513333333333
36699,0.10379833333333334
37309,0.05714098796992481
36590,0.015423390443057903
36840,0.0186644194499011
36949,0.03361292540290177
36760,0.011709881648916922
37319,0.008113928248435159
49324,0.008885512256696539
37891,0.013216955438202333
38376,0.012453485533577748
42278,0.013024712267722107
38025,0.06981816666666665
38277,0.1559391666666667
37892,0.2333516666666666
38364,0.26716588095238114
38447,0.32567133333333337
37618,0.382089
38256,0.27749483333333325
37895,0.22061766666666674
37619,0.1402533809523809
37701,0.044850609727985234
51661,0.014555609089130476
34253,0.014610723127615131
38144,0.008440430407760782
38558,0.012938558807452805
46290,0.013491861252234243
39149,0.01639493304443145
49103,0.016415568377596904
38856,0.034608311712706515
39500,0.022424160204729166
39239,0.030873661098174177
39026,0.10713200000000005
39309,0.14050409523809526
39499,0.15104706410256413
49983,0.12495216666666666
39056,0.13395966666666667
49389,0.18141066666666672
38768,0.10802999999999997
38887,0.09607805555555558
38882,0.03834924429223739
38751,0.022434805140172053
49685,0.02438012060770661
39310,0.017199578253563892
39180,0.017108934626666863
39405,0.012362157849128374
40454,0.03468991850156169
39838,0.011448947759213356
40018,0.018212528993628005
46823,0.039610491859892565
40283,0.051248754901960764
39709,0.1511691666666667
39657,0.1872066666666667
39931,0.22240499999999994
40396,0.21492983333333335
45751,0.22156583333333338
42869,0.19754233333333332
39725,0.15474166666666667
39641,0.0968845
39700,0.03601749999999998
45264,0.01970070267361059
40290,0.020521077865420713
42321,0.009278061472844788
39570,0.007810421215776135
40390,0.009522511851331749
40773,0.017720019232688865
41325,0.013966284451750712
40687,0.04736216919531619
40554,0.010719366135783105
41276,0.042110375383888475
41234,0.17514949999999999
49059,0.2593496666666666
50280,0.23987499999999998
40601,0.3380342499999998
41537,0.2715434473684212
41077,0.2605153571428571
41257,0.19626380952380956
40962,0.12674697619047617
41339,0.038924444444444435
41133,0.013078613896146184
40842,0.047232397888447596
41242,0.009135597843325231
40963,0.008285172533821168
47846,0.009967551205888263
43915,0.007275360317402923
41958,0.007274713140858136
42376,0.011555337457457203
42289,0.011199128616606742
41972,0.04430775490196075
41695,0.11112833333333338
48620,0.23129416666666663
42370,0.21672169047619058
42559,0.3192130000000001
42532,0.322594
42356,0.23887233333333335
49095,0.1560772619047619
34231,0.11719566666666671
41833,0.06572116528354079
42266,0.015126083986645854
41814,0.0427560901791407
41647,0.009234045749493682
41853,0.036426465888661726
41841,0.040074672059364644
43342,0.03053636122271121
42766,0.013965775025831566
42847,0.017188070502090372
43046,0.010299927552568281
43554,0.041405875383888444
42769,0.12146883333333339
43030,0.1746033333333334
42882,0.2745180000000001
43125,0.3147696666666667
43569,0.36427461904761904
43444,0.26823416666666655
42803,0.23199409523809522
43472,0.13364847619047618
42842,0.036489563492063476
43047,0.013051124245077397
42765,0.01686212520316322
43102,0.008339964477085522
43337,0.008371995497230498
42947,0.00889600436495608
44904,0.03696042985375118
44746,0.008916100107724196
44759,0.010533102573484422
43825,0.04430463614291024
44615,0.032724141257477336
44586,0.0918075
44562,0.144596
43896,0.20241300000000007
44175,0.16680583333333338
44190,0.27123166666666665
44803,0.2364259523809524
48626,0.2546746666666666
44432,0.12638916666666666
34299,0.03837561904761902
44563,0.01734358656850671
44218,0.01809506554531949
44927,0.01244144502046519
44623,0.011710441169936312
43863,0.008114027287049996
45456,0.03036526364649357
45535,0.007305671655452214
45804,0.022596071525372397
45450,0.025929326382610772
45499,0.05441205661804513
46252,0.14662216666666664
45229,0.22154866666666673
46196,0.18633877777777774
46076,0.2128595
45734,0.2154151666666667
45925,0.217046
45840,0.175590380952381
46358,0.10658716666666666
46125,0.039941165283540775
45715,0.016541913411067692
45963,0.01139233850364957
45841,0.008441020529929727
45382,0.011709723459981973
46237,0.0122831200893418
46441,0.008915441859961798
46458,0.008915868562990282
46725,0.010806699270631786
46987,0.01201235021703539
48539,0.036513668313181404
46388,0.10721666666666668
47324,0.18245416666666667
47136,0.2850158333333333
47477,0.2647769999999998
47719,0.27166733333333337
46913,0.26388899999999993
47185,0.1536229074074074
47641,0.10726199999999998
47267,0.038144285714285686
47285,0.014670281109795194
50573,0.017276122038470444
47698,0.01411993615697416
47199,0.011699111559817335
47357,0.013812011657947718
48574,0.015936043077034587
50349,0.04729127301773335
49048,0.0373469771019724
48200,0.04539270822889134
49074,0.03301655555555552
48592,0.09785633333333335
48000,0.13703500000000005
49167,0.17275635714285711
48672,0.20193066666666656
34151,0.17971916666666662
49118,0.1447426666666667
48802,0.13974866666666666
48540,0.11019766666666665
48409,0.037513117664493154
48913,0.01594934183111342
48234,0.019781599024912656
49415,0.012560814458962415
49611,0.011710112039047087
48999,0.012283204108070262
49815,0.026165429853751185
49376,0.028228975207693043
49494,0.028085032982649128
49673,0.016098252039528468
49429,0.03197449163343509
50156,0.08705637735849062
49797,0.1294775000000001
49902,0.20113416666666667
49706,0.20903616666666663
50019,0.19141016666666671
49857,0.1119175
49434,0.16936999999999997
49965,0.09874416666666665
49441,0.03564190957577822
49728,0.012668828743627538
50004,0.013941601415583482
49565,0.00854016587247725
49498,0.01267906515286648
49889,0.013252182552122722
50693,0.011965592560351462
50422,0.0046069589821387605
34860,0.007295704494460539
34871,0.032466626886560566
50759,0.02253313888888887
50645,0.08488950000000002
50254,0.09506416666666669
34631,0.1137546666666667
50566,0.15094799999999997
50301,0.15372399999999994
34622,0.1407704444444444
34837,0.13699945238095237
34692,0.09311350000000002
50369,0.036546999999999975
50737,0.013255479897001038
50790,0.015804858234271215
34535,0.0107977205608557
50507,0.00816015655263784
50599,0.03328180048756385
35180,0.01396584246961533
35130,0.013965043615428448
35395,0.009653792322852205
35214,0.029384297507188805
35948,0.03157754205055514
34998,0.17787852380952376
35187,0.2693270714285714
35742,0.2941293333333333
35978,0.21889539181286555
35765,0.28006304761904754
34953,0.252975
34522,0.09154090740740743
35044,0.07540933333333336
35012,0.05703295238095235
35496,0.01923164991574741
35445,0.016222116196320274
35605,0.008600707334702301
35674,0.008120318998782542
35303,0.030146611118963332
36816,0.007165351034302257
36215,0.012432031300410156
36313,0.0336356239586096
36838,0.011855782551778236
36881,0.037873542050555146
36197,0.14265900000000006
36090,0.1647138333333334
36486,0.2371211666666668
36695,0.2727083333333334
36260,0.27911100000000005
36369,0.22206900000000016
36439,0.19194199999999992
36151,0.09901583333333333
36457,0.03904049999999998
36548,0.022843793614464966
36305,0.013514161317808002
36759,0.013409836496188113
36602,0.012999432372828357
36945,0.013572797001453212
37988,0.012091942506356652
38133,0.030394550979638044
38135,0.014014062166813423
51875,0.012170434558458107
38404,0.026441788734884356
38184,0.08323823809523806
38336,0.15169933333333335
37396,0.15516683333333334
37744,0.08915799999999999
37321,0.14136799999999997
37706,0.13631800000000002
38010,0.13359499999999994
38340,0.09495083333333333
38412,0.07347957624244489
38436,0.020449462292742814
37625,0.02019138922815621
38374,0.022462000944815604
38358,0.021841306947979665
38009,0.02208196824944504
39382,0.034736535458100314
39334,0.014600811361058725
38978,0.017439350854366775
38690,0.041460551321177645
38714,0.05837470049959023
39265,0.10489266666666668
38748,0.16741285714285714
38921,0.16024533333333338
38557,0.1337381666666667
